Input,UnstructuredText,StructuredText,Material,Colour,Weight,Volume,Length,Width,Height,Parts
"Cornwall Mug - for Americano Coffee/Tea/Hot Chocolate/Cappuccino/Latte/for Visitors of Portreath, Newquay, Looe, Tintagel or Truro - British Souvenir from England UK for Home, Kitchen, Bar
Brand Thomas benacci
Item weight 352 Grams
Capacity 350 Millilitres
Item dimensions L x W x H 8 x 8 x 10 centimetres
GREAT GIFTS! Can't wait for the holidays to surprise a coffee connoisseur? Know anyone who enjoys cappuccino, Americano or caffe latte? Our Cornwall Ceramic Mug is the perfect anytime present! An idea for a giveaway item when you open a coffeehouse! Excellent also for fans of tea, hot chocolate, cocoa milk, mulled wine or cider!
GREAT FOR DISPLAY! Our Cornwall Mug, with the standard capacity of close to 350 ml, is made to be displayed, talked about and used! Who doesn't simply love Cornwall, with its attractions: Portreath, Newquay, Looe, Tintagel or Truro, the beach, the sea, the cliffs, Cornish cream tea, fishing or surfing!? Take your mug or cup collection to the next level with this fun collectable Cornwall souvenir! Make any game night or football watching party, exciting!
A GREAT SOUVENIR! This is one of our favourite souvenirs! Everyone needs their own collectable Cornwall Photo Collage Mug for warm beverages! Our colourful mug will delight the footballer, the student, the workingman...everyone needs a mug that stands out! Distinctive mugs are hard to find…Collectable British souvenirs online! We love this mug...footballers, poker players, any games players will love it, too!
USEFUL ALL AROUND YOUR HOME! Our Cornwall Pictures Mug works well as a drink container, regardless if American coffee, Turkish coffee, Greek coffee, oolong tea, green tea or Darjeeling tea is consumed in the kitchen, living room, den or study, or outdoors on the patio! The Cornwall mug complements any space!
PERFECT SOUVENIR FOR GUESTS! For corporate or university events, hen / bachelorette or stag / bachelor parties, restaurants or hotels, our Cornwall Mug will surely impress your guests! ***Note: we kindly advise you to wash the mug only by hand, in warm water, using a non-abrasive detergent and a soft cloth.
Brand Thomas benacci
Product Dimensions 8 x 8 x 10 cm; 352 Grams
Capacity 350 Millilitres
Item Weight 352 g
","Cornwall Mug - for Americano Coffee/Tea/Hot Chocolate/Cappuccino/Latte/for Visitors of Portreath, Newquay, Looe, Tintagel or Truro - British Souvenir from England UK for Home, Kitchen, Bar
GREAT GIFTS! Can't wait for the holidays to surprise a coffee connoisseur? Know anyone who enjoys cappuccino, Americano or caffe latte? Our Cornwall Ceramic Mug is the perfect anytime present! An idea for a giveaway item when you open a coffeehouse! Excellent also for fans of tea, hot chocolate, cocoa milk, mulled wine or cider!
GREAT FOR DISPLAY! Our Cornwall Mug, with the standard capacity of close to 350 ml, is made to be displayed, talked about and used! Who doesn't simply love Cornwall, with its attractions: Portreath, Newquay, Looe, Tintagel or Truro, the beach, the sea, the cliffs, Cornish cream tea, fishing or surfing!? Take your mug or cup collection to the next level with this fun collectable Cornwall souvenir! Make any game night or football watching party, exciting!
A GREAT SOUVENIR! This is one of our favourite souvenirs! Everyone needs their own collectable Cornwall Photo Collage Mug for warm beverages! Our colourful mug will delight the footballer, the student, the workingman...everyone needs a mug that stands out! Distinctive mugs are hard to find…Collectable British souvenirs online! We love this mug...footballers, poker players, any games players will love it, too!
USEFUL ALL AROUND YOUR HOME! Our Cornwall Pictures Mug works well as a drink container, regardless if American coffee, Turkish coffee, Greek coffee, oolong tea, green tea or Darjeeling tea is consumed in the kitchen, living room, den or study, or outdoors on the patio! The Cornwall mug complements any space!
PERFECT SOUVENIR FOR GUESTS! For corporate or university events, hen / bachelorette or stag / bachelor parties, restaurants or hotels, our Cornwall Mug will surely impress your guests! ***Note: we kindly advise you to wash the mug only by hand, in warm water, using a non-abrasive detergent and a soft cloth.
","Brand Thomas benacci
Item weight 352 Grams
Capacity 350 Millilitres
Item dimensions L x W x H 8 x 8 x 10 centimetres
Brand Thomas benacci
Product Dimensions 8 x 8 x 10 cm; 352 Grams
Capacity 350 Millilitres
Item Weight 352 g
",ceramic,other,352g,350ml,8,8,10,cup
"GrassVillage Five Things I Like Almost As Much As Riding My Bike Novelty Gift Mug 11oz
Material Ceramic
Colour White
Brand GrassVillage
Capacity 325 Millilitres
Printed on both Sides. High quality ceramic mug.
The mug has the same design on both sides of it.
Great gift for any occasion such as Christmas, Birthdays, New Year etc.
This mug measures as 9.5cm x 8cm. (11oz)
Safe for Microwave and dishwasher. Large, easy-grip handle
Brand GrassVillage
Colour White
Package Dimensions 23.9 x 16.4 x 12 cm; 530 Grams
Capacity 325 Millilitres
Material Ceramic
Item Weight 530 g
","GrassVillage Five Things I Like Almost As Much As Riding My Bike Novelty Gift Mug 11oz
Printed on both Sides. High quality ceramic mug.
The mug has the same design on both sides of it.
Great gift for any occasion such as Christmas, Birthdays, New Year etc.
This mug measures as 9.5cm x 8cm. (11oz)
Safe for Microwave and dishwasher. Large, easy-grip handle
","Material Ceramic
Colour White
Brand GrassVillage
Capacity 325 Millilitres
Brand GrassVillage
Colour White
Package Dimensions 23.9 x 16.4 x 12 cm; 530 Grams
Capacity 325 Millilitres
Material Ceramic
Item Weight 530 g
",ceramic,white,530g,325ml;11oz,23.9,16.4,12,handle
"Puckator MULP09 Mugs, Ceramic
Material Ceramic
Colour Bigdream# 540
Brand Puckator
Item weight 0.32 Kilograms
Capacity 300 Millilitres
Item dimensions L x W x H 8.5 x 12 x 10 centimetres
Beautiful Bone China Mug by Lisa Parker
Comes in decorative gift box
Microwave and dishwasher safe
Product Dimensions 8.5 x 12 x 10 cm; 320 Grams
Number of pieces 1
Batteries required No
Item weight 0.32 Kilograms
","Puckator MULP09 Mugs, Ceramic
Beautiful Bone China Mug by Lisa Parker
Comes in decorative gift box
Microwave and dishwasher safe
","Material Ceramic
Colour Bigdream# 540
Brand Puckator
Item weight 0.32 Kilograms
Capacity 300 Millilitres
Item dimensions L x W x H 8.5 x 12 x 10 centimetres
Product Dimensions 8.5 x 12 x 10 cm; 320 Grams
Number of pieces 1
Batteries required No
Item weight 0.32 Kilograms
",ceramic,other,320g,300ml,8.5,12,10,other
"Portmeirion Home & Gifts Mug-Role Model (Elephants), Bone China, Multi-Colour, 19 x 12 x 8 cm
Material Bone China
Colour Multi-colour
Brand Portmeirion Home & Gifts
Item weight 252 Grams
Capacity 312 Grams
Theme Alphabets
Item dimensions L x W x H 19 x 12 x 8 centimetres
Fine Bone China
Dishwasher Safe
Microwave Safe
Size: 0,3L (11oz)
Royal Worcester
Brand Portmeirion Home & Gifts
Model Number MMMG5629-XS
Colour Multi-colour
Product Dimensions 19 x 12 x 8 cm; 252 Grams
Capacity 312 Grams
Material Bone China
Item Weight 252 g
","Portmeirion Home & Gifts Mug-Role Model (Elephants), Bone China, Multi-Colour, 19 x 12 x 8 cm
Fine Bone China
Dishwasher Safe
Microwave Safe
Size: 0,3L (11oz)
Royal Worcester
","Material Bone China
Colour Multi-colour
Brand Portmeirion Home & Gifts
Item weight 252 Grams
Capacity 312 Grams
Theme Alphabets
Item dimensions L x W x H 19 x 12 x 8 centimetres
Brand Portmeirion Home & Gifts
Model Number MMMG5629-XS
Colour Multi-colour
Product Dimensions 19 x 12 x 8 cm; 252 Grams
Capacity 312 Grams
Material Bone China
Item Weight 252 g
",other,other,252g,312g,19,12,8,other
"Disney Toy Story Shaped Mug - Rex (Believe in Yourself)
Material Ceramic
Colour Multi-coloured
Brand Half Moon Bay
Item weight 0.35 Kilograms
Capacity 300 Millilitres
Theme Characters
Item dimensions L x W x H 10 x 11.5 x 9 centimetres
Diameter 9 Centimetres
Officially licensed Disney merchandise by Half Moon Bay
Features Rex on the front with his tail making up the mug's handle
Also has the words, ""You've just got to believe in yourself"" on the back
10 (h) x 11.5 (w) x 9 (d) cm
Dishwasher and microwave safe
Brand Half Moon Bay
Model Number MUGBDC05
Colour Multi-coloured
Product Dimensions 10 x 11.5 x 9 cm; 350 Grams
Diameter 9 Centimetres
Capacity 300 Millilitres
Material Ceramic
Item Weight 350 g
","Disney Toy Story Shaped Mug - Rex (Believe in Yourself)
Officially licensed Disney merchandise by Half Moon Bay
Features Rex on the front with his tail making up the mug's handle
Also has the words, ""You've just got to believe in yourself"" on the back
10 (h) x 11.5 (w) x 9 (d) cm
Dishwasher and microwave safe
","Material Ceramic
Colour Multi-coloured
Brand Half Moon Bay
Item weight 0.35 Kilograms
Capacity 300 Millilitres
Theme Characters
Item dimensions L x W x H 10 x 11.5 x 9 centimetres
Diameter 9 Centimetres
Brand Half Moon Bay
Model Number MUGBDC05
Colour Multi-coloured
Product Dimensions 10 x 11.5 x 9 cm; 350 Grams
Diameter 9 Centimetres
Capacity 300 Millilitres
Material Ceramic
Item Weight 350 g
",other,other,350g,300ml,10,11.5,9,handle
"Boxed Life Behind Bars Cycling Fine China Mug 13x10x9cm
Material Bone China
Colour Cream
Brand Lesser & Pavey
Item weight 190 Grams
Capacity 8 Fluid Ounces
Theme Cycling
Item dimensions L x W x H 8 x 8 x 10 centimetres
The perfect gift for any cycling enthusiast
Plain white mug with a fantastic 'Life behind bars is better than a day at work' illustration
A quirky and comical fine china mug set with a biking illustration and humorous text
Supplied with a matching gift box
Approximate dimensions: 13 x 9 x 10cm
Brand Lesser & Pavey
Model Number LP3575
Colour Cream
Product Dimensions 8 x 8 x 10 cm; 190 Grams
Capacity 8 Fluid Ounces
Material Bone China
Auto Shutoff No
Item Weight 190 g
","Boxed Life Behind Bars Cycling Fine China Mug 13x10x9cm
The perfect gift for any cycling enthusiast
Plain white mug with a fantastic 'Life behind bars is better than a day at work' illustration
A quirky and comical fine china mug set with a biking illustration and humorous text
Supplied with a matching gift box
Approximate dimensions: 13 x 9 x 10cm
","Material Bone China
Colour Cream
Brand Lesser & Pavey
Item weight 190 Grams
Capacity 8 Fluid Ounces
Theme Cycling
Item dimensions L x W x H 8 x 8 x 10 centimetres
Brand Lesser & Pavey
Model Number LP3575
Colour Cream
Product Dimensions 8 x 8 x 10 cm; 190 Grams
Capacity 8 Fluid Ounces
Material Bone China
Auto Shutoff No
Item Weight 190 g
",other,cream,190g,8oz,13,10,9,other
"Playstation Playstation Icons Heat Change Coffee Mug | Amazon Exclusive
Playstation heat change coffee mug: Inspired by one of the greatest video game consoles ever created, the PlayStation Controller Mug takes its design from the unmistakable original PlayStation.
Boxed and ready to give: This 295ml mug comes in a decorative box for gifting. Hand wash only to keep your collectible like new. Not safe for microwave use. Caffeine not included
Hot item: Whether you’re a coffee lover, tea fan, or hot chocolate connoisseur, this mug is for you. Made with durable material and a cool design, this cup will brighten your day at home or the office
Officially licensed: This quality collectible is a unique addition to any fan's set. Give this cool collector's merchandise to mums, dads, fans, kids, boys, and girls who love pop culture fun
Original giftware: For those looking for novelty items and all things geek, crazy, and unique, Paladone is your best source for top selling toys, mugs, collectibles, and novelties
Brand Paladone
Model Number PP7560PS
Package Dimensions 11.1 x 10.7 x 10.4 cm; 490 Grams
Capacity 295 Millilitres
Item Weight 490 g
","Playstation Playstation Icons Heat Change Coffee Mug | Amazon Exclusive
Playstation heat change coffee mug: Inspired by one of the greatest video game consoles ever created, the PlayStation Controller Mug takes its design from the unmistakable original PlayStation.
Boxed and ready to give: This 295ml mug comes in a decorative box for gifting. Hand wash only to keep your collectible like new. Not safe for microwave use. Caffeine not included
Hot item: Whether you’re a coffee lover, tea fan, or hot chocolate connoisseur, this mug is for you. Made with durable material and a cool design, this cup will brighten your day at home or the office
Officially licensed: This quality collectible is a unique addition to any fan's set. Give this cool collector's merchandise to mums, dads, fans, kids, boys, and girls who love pop culture fun
Original giftware: For those looking for novelty items and all things geek, crazy, and unique, Paladone is your best source for top selling toys, mugs, collectibles, and novelties
","Brand Paladone
Model Number PP7560PS
Package Dimensions 11.1 x 10.7 x 10.4 cm; 490 Grams
Capacity 295 Millilitres
Item Weight 490 g
",other,other,490g,295ml,11.1,10.7,10.4,cup
"Frozen 2 (Olaf) Mug
Material Ceramic
Brand Disney
Item weight 0.3 Kilograms
Capacity 315 Millilitres
Item dimensions L x W x H 9.5 x 11.5 centimetres
Officially Licensed product by Pyramid International
Printed onto a ceramic mug that is dishwasher and microwave safe.
Sold in a box to allow for great gift giving to your friends and family.
11oz/315ml measurements
Number of pieces 1
Batteries required No
Item weight 0.3 Kilograms
","Frozen 2 (Olaf) Mug
Officially Licensed product by Pyramid International
Printed onto a ceramic mug that is dishwasher and microwave safe.
Sold in a box to allow for great gift giving to your friends and family.
11oz/315ml measurements
","Material Ceramic
Brand Disney
Item weight 0.3 Kilograms
Capacity 315 Millilitres
Item dimensions L x W x H 9.5 x 11.5 centimetres
Number of pieces 1
Batteries required No
Item weight 0.3 Kilograms
",ceramic,other,0.3kg,315ml;11oz,other,other,other,other
"Fluff You, You Fluffin' Fluff - Rude Cat Funny Coffee Mug
Material Ceramic
Colour White
Brand Mug-tastic
Item weight 340 Grams
Capacity 312 Millilitres
Theme Alphabets
Item dimensions L x W x H 9.5 x 8.2 x 8.2 centimetres
High Quality Ceramic Coffee or Tea Mug
Dishwasher and Microwave Safe
Design is on both sides of the mug
11 ounce (312ml) capacity
Hand Decorated in the UK by Mug-Tastic
Brand Mug-tastic
Model Number 0NK-XEW-TLI
Colour White
Product Dimensions 9.5 x 8.2 x 8.2 cm; 340 Grams
Capacity 312 Millilitres
Material Ceramic
Item Weight 340 g
","Fluff You, You Fluffin' Fluff - Rude Cat Funny Coffee Mug
High Quality Ceramic Coffee or Tea Mug
Dishwasher and Microwave Safe
Design is on both sides of the mug
11 ounce (312ml) capacity
Hand Decorated in the UK by Mug-Tastic
","Material Ceramic
Colour White
Brand Mug-tastic
Item weight 340 Grams
Capacity 312 Millilitres
Theme Alphabets
Item dimensions L x W x H 9.5 x 8.2 x 8.2 centimetres
Brand Mug-tastic
Model Number 0NK-XEW-TLI
Colour White
Product Dimensions 9.5 x 8.2 x 8.2 cm; 340 Grams
Capacity 312 Millilitres
Material Ceramic
Item Weight 340 g
",ceramic,white,340g,312ml;11oz,9.5,8.2,8.2,other
"Super Mario (Gold Coin Rush) Heat Change Mug, SCMG24854
Material Porcelain
Colour Multi-colour
Brand Pyramid
Capacity 320 Millilitres
Item dimensions L x W x H 7.9 x 11 x 9.3 centimetres
amazing super mario themed heat changing mug
perfect gift for super mario fans.
super mario - gold coin rush - heat changing mug
Number of pieces: 1
Number of sets: 1
Brand Pyramid
Model Number SCMG24854
Colour Multi-colour
Product Dimensions 7.9 x 11 x 9.3 cm; 370 Grams
Capacity 320 Millilitres
Material Porcelain
Item Weight 370 g
","Super Mario (Gold Coin Rush) Heat Change Mug, SCMG24854
amazing super mario themed heat changing mug
perfect gift for super mario fans.
super mario - gold coin rush - heat changing mug
Number of pieces: 1
Number of sets: 1
","Material Porcelain
Colour Multi-colour
Brand Pyramid
Capacity 320 Millilitres
Item dimensions L x W x H 7.9 x 11 x 9.3 centimetres
Brand Pyramid
Model Number SCMG24854
Colour Multi-colour
Product Dimensions 7.9 x 11 x 9.3 cm; 370 Grams
Capacity 320 Millilitres
Material Porcelain
Item Weight 370 g
",other,other,370g,320ml,7.9,11,9.3,other
